606.62;1868.49
606.69;1875.71
606.73;1884.35
606.82;1899.27
606.84;1911.32
606.94;1919.12
606.96;1928.12
607.07;1939.20
607.07;1945.13
607.18;1942.21
607.19;1946.13
607.29;1965.60
607.31;1974.89
607.4;1961.99
607.44;1948.85
607.51;1939.99
607.56;1933.25
607.62;1936.13
607.69;1953.51
607.73;1990.96
607.81;2024.75
607.84;2038.39
607.94;2041.86
607.95;2029.05
608.06;2016.18
608.06;2018.68
608.18;2024.10
608.18;2034.68
608.29;2046.84
608.31;2053.44
608.4;2062.14
608.43;2074.22
608.51;2087.13
608.56;2102.06
608.62;2118.11
608.68;2134.37
608.73;2135.27
608.81;2108.13
608.84;2104.04
608.93;2153.99
608.95;2196.28
609.05;2210.11
609.06;2225.02
609.17;2235.30
609.18;2236.43
609.28;2232.82
609.3;2235.16
609.39;2253.65
609.43;2267.08
609.5;2265.67
609.55;2267.60
609.61;2275.94
609.67;2283.09
609.73;2290.08
609.8;2299.21
609.84;2310.29
609.92;2320.19
609.95;2326.83
610.05;2334.03
610.06;2343.05
610.17;2351.61
610.17;2359.77
610.28;2369.04
610.29;2379.90
610.39;2391.14
610.42;2402.34
610.5;2414.37
610.54;2427.33
610.61;2436.67
610.67;2439.19
610.72;2434.97
610.79;2421.72
610.83;2406.96
610.91;2396.34
610.94;2393.66
611.04;2406.52
611.05;2420.50
611.16;2427.34
611.16;2439.51
611.27;2458.11
611.29;2476.38
611.38;2493.50
611.41;2508.70
611.49;2519.31
611.53;2527.28
611.6;2533.24
611.66;2533.98
611.71;2528.32
611.78;2522.60
611.82;2520.64
611.91;2521.35
611.93;2527.20
612.03;2533.02
612.04;2534.74
612.15;2536.60
612.15;2538.34
612.26;2540.75
612.28;2545.90
612.37;2552.13
612.4;2559.31
612.48;2569.10
612.52;2582.05
612.59;2598.57
612.65;2619.50
612.7;2636.05
612.77;2641.66
612.81;2637.50
612.89;2619.63
612.92;2628.90
613.02;2696.95
613.03;2729.79
613.14;2677.97
613.14;2650.88
613.25;2685.31
613.27;2713.00
613.36;2730.32
613.39;2739.12
613.47;2717.08
613.51;2710.25
613.58;2746.39
613.64;2771.36
613.69;2768.69
613.76;2773.51
613.8;2789.16
613.88;2797.51
613.91;2796.80
614.01;2795.90
614.02;2795.98
614.13;2796.58
614.13;2800.61
614.24;2875.83
614.25;2863.49
614.35;2873.58
614.38;2874.87
614.46;2877.14
614.5;2896.09
614.57;2907.02
614.62;2900.34
614.68;2894.03
614.75;2890.55
614.79;2889.89
614.87;2898.81
614.9;2919.54
614.99;2956.00
615.01;2990.42
615.12;3009.80
615.12;3021.37
615.23;3020.12
615.24;3026.81
615.34;3059.56
615.36;3084.70
615.45;3089.84
615.49;3100.66
615.56;3121.17
615.61;3137.22
615.67;3147.40
615.73;3157.07
615.78;3165.73
615.86;3170.85
615.89;3172.06
615.98;3173.22
616;3176.66
616.1;3181.50
616.1;3189.10
616.21;3191.72
616.23;3183.21
616.32;3170.22
616.35;3153.26
616.43;3152.11
616.47;3184.93
616.54;3212.19
616.6;3215.19
616.65;3214.70
616.72;3206.40
616.76;3198.30
616.84;3202.77
616.87;3232.09
616.97;3303.71
616.98;3338.24
617.09;3282.23
617.09;3245.09
617.2;3267.61
617.21;3272.67
617.31;3252.48
617.33;3240.27
617.42;3234.12
617.46;3229.65
617.53;3231.91
617.58;3234.89
617.63;3234.35
617.7;3241.17
617.74;3259.89
617.83;3277.32
617.85;3288.12
617.95;3297.92
617.96;3304.99
618.07;3311.46
618.07;3320.64
618.18;3329.34
618.2;3337.43
618.29;3344.76
618.32;3350.03
618.4;3354.30
618.44;3357.80
618.51;3364.55
618.56;3378.17
618.62;3398.52
618.69;3427.83
618.72;3455.96
618.81;3475.10
618.83;3489.08
618.93;3494.68
618.94;3487.58
619.05;3465.49
619.06;3445.79
